ensg_id	gene_symbol	pmtl	latest_gene_symbol
ENSG00000251613	AC063979.1	NA	ENSG00000251613
ENSG00000251467	AC020893.1	NA	ENSG00000251467
ENSG00000287090	AC116345.4	NA	ENSG00000287090
ENSG00000271714	AC010501.2	NA	ENSG00000271714
ENSG00000212363	AC010501.1	NA	ENSG00000212363
ENSG00000287701	AC116337.4	NA	ENSG00000287701
ENSG00000277188	AC025188.2	NA	ENSG00000277188
ENSG00000278237	AC025188.3	NA	ENSG00000278237
ENSG00000285000	AC008581.2	NA	ENSG00000285000
ENSG00000284762	AC022414.1	NA	ENSG00000284762
ENSG00000287162	AC108482.2	NA	ENSG00000287162
ENSG00000249829	AC016559.2	NA	ENSG00000249829
ENSG00000206592	AC016559.1	NA	ENSG00000206592
ENSG00000250330	AC016559.3	NA	ENSG00000250330
ENSG00000286818	AC008496.3	NA	ENSG00000286818
ENSG00000251828	AC026410.4	NA	ENSG00000251828
ENSG00000286721	AC010623.1	NA	ENSG00000286721
ENSG00000287938	AC026726.2	NA	ENSG00000287938
ENSG00000285190	AC018754.1	NA	ENSG00000285190
ENSG00000287783	AC020930.1	NA	ENSG00000287783
ENSG00000287862	AC114971.1	NA	ENSG00000287862
ENSG00000285618	AC074132.1	NA	ENSG00000285618
ENSG00000286638	AC123595.2	NA	ENSG00000286638
ENSG00000286121	AC093298.2	NA	ENSG00000286121
ENSG00000276426	AC093298.1	NA	ENSG00000276426
ENSG00000250049	AC114316.1	NA	ENSG00000250049
ENSG00000286509	AC026408.1	NA	ENSG00000286509
ENSG00000287180	AC106818.2	NA	ENSG00000287180
ENSG00000287447	AC099501.1	NA	ENSG00000287447
ENSG00000286577	AC117528.1	NA	ENSG00000286577
ENSG00000276514	AC008534.2	NA	ENSG00000276514
ENSG00000251409	AC008592.3	NA	ENSG00000251409
ENSG00000272021	AC008592.4	NA	ENSG00000272021
ENSG00000286828	AC008883.3	NA	ENSG00000286828
ENSG00000286953	AC122697.1	NA	ENSG00000286953
ENSG00000249135	AC116347.1	NA	ENSG00000249135
ENSG00000286338	AC099487.2	NA	ENSG00000286338
ENSG00000252337	AC114940.2	NA	ENSG00000252337
ENSG00000286503	AC008462.1	NA	ENSG00000286503
ENSG00000286882	AC116428.1	NA	ENSG00000286882
ENSG00000207177	AC008650.1	NA	ENSG00000207177
ENSG00000250728	AC010468.2	NA	ENSG00000250728
ENSG00000249318	AC010468.1	NA	ENSG00000249318
ENSG00000286839	AC093240.1	NA	ENSG00000286839
ENSG00000285809	AC093295.1	NA	ENSG00000285809
ENSG00000286745	AC114311.1	NA	ENSG00000286745
ENSG00000250803	AC010255.2	NA	ENSG00000250803
ENSG00000287794	AC119150.2	NA	ENSG00000287794
ENSG00000288008	AC109458.2	NA	ENSG00000288008
ENSG00000248752	AC116362.1	NA	ENSG00000248752
ENSG00000286111	AC116362.2	NA	ENSG00000286111
ENSG00000283897	AC011416.3	NA	ENSG00000283897
ENSG00000286615	AC011416.4	NA	ENSG00000286615
ENSG00000286274	AC008679.1	NA	ENSG00000286274
ENSG00000287390	AC006525.1	NA	ENSG00000287390
ENSG00000275939	AC008497.1	NA	ENSG00000275939
ENSG00000281938	AC034228.3	NA	ENSG00000281938
ENSG00000234758	AC034228.2	NA	ENSG00000234758
ENSG00000231585	AC034228.1	NA	ENSG00000231585
ENSG00000253067	AC034216.1	NA	ENSG00000253067
ENSG00000283782	AC116366.2	NA	ENSG00000283782
ENSG00000287054	AC113410.5	NA	ENSG00000287054
ENSG00000286408	AC113410.4	NA	ENSG00000286408
ENSG00000263963	AC008670.1	NA	ENSG00000263963
ENSG00000277859	AC009014.4	NA	ENSG00000277859
ENSG00000275646	AC009014.2	NA	ENSG00000275646
ENSG00000277524	AC009014.3	NA	ENSG00000277524
ENSG00000274934	AC009014.1	NA	ENSG00000274934
ENSG00000250284	AC109439.1	NA	ENSG00000250284
ENSG00000287067	AC106791.3	NA	ENSG00000287067
ENSG00000238745	AC113340.2	NA	ENSG00000238745
ENSG00000286403	AC010378.1	NA	ENSG00000286403
ENSG00000200051	AC011399.1	NA	ENSG00000200051
ENSG00000283155	AC116353.5	NA	ENSG00000283155
ENSG00000283602	AC116353.6	NA	ENSG00000283602
ENSG00000200235	AC116353.1	NA	ENSG00000200235
ENSG00000240518	AC116353.2	NA	ENSG00000240518
ENSG00000250515	AC116353.4	NA	ENSG00000250515
ENSG00000248106	AC116353.3	NA	ENSG00000248106
ENSG00000288095	AC005618.4	NA	ENSG00000288095
ENSG00000280026	AC005618.3	NA	ENSG00000280026
ENSG00000279855	AC005618.2	NA	ENSG00000279855
ENSG00000273557	AC008781.2	NA	ENSG00000273557
ENSG00000286736	AC005753.2	NA	ENSG00000286736
ENSG00000287527	AC005753.3	NA	ENSG00000287527
ENSG00000287726	AC005740.5	NA	ENSG00000287726
ENSG00000280047	AC091825.3	NA	ENSG00000280047
ENSG00000277968	AC091825.2	NA	ENSG00000277968
ENSG00000274721	AC091825.1	NA	ENSG00000274721
ENSG00000287203	AC005592.2	NA	ENSG00000287203
ENSG00000285366	AC008533.1	NA	ENSG00000285366
ENSG00000285605	AC109441.1	NA	ENSG00000285605
ENSG00000275740	AC091959.1	NA	ENSG00000275740
ENSG00000277568	AC011375.1	NA	ENSG00000277568
ENSG00000286468	AC010251.1	NA	ENSG00000286468
ENSG00000287630	AC011370.1	NA	ENSG00000287630
ENSG00000247199	AC011346.1	NA	FBXO38-DT
ENSG00000283653	AC091948.1	NA	ENSG00000283653
ENSG00000285736	AC131025.3	NA	ENSG00000285736
ENSG00000287323	AC022100.1	NA	ENSG00000287323
ENSG00000286331	AC011388.1	NA	ENSG00000286331
ENSG00000286657	AC008453.2	NA	ENSG00000286657
ENSG00000288081	AC011374.3	NA	ENSG00000288081
ENSG00000253921	AC091982.1	NA	ATOX1-AS1
ENSG00000275765	AC091982.3	NA	ENSG00000275765
ENSG00000270978	AC091982.2	NA	ENSG00000270978
ENSG00000286749	AC008571.2	NA	ENSG00000286749
ENSG00000287695	AC008625.1	NA	ENSG00000287695
ENSG00000287963	AC010476.2	NA	ENSG00000287963
ENSG00000286690	AC011351.1	NA	ENSG00000286690
ENSG00000285868	AC008676.3	NA	ENSG00000285868
ENSG00000251405	AC016571.1	NA	NIPAL4-DT
ENSG00000253155	AC008676.2	NA	ENSG00000253155
ENSG00000279204	AC134043.3	NA	ENSG00000279204
ENSG00000253256	AC134043.2	NA	ENSG00000253256
ENSG00000252458	AC134043.1	NA	ENSG00000252458
ENSG00000254186	AC113414.1	NA	ENSG00000254186
ENSG00000285590	AC010291.1	NA	ENSG00000285590
ENSG00000285549	AC091973.1	NA	ENSG00000285549
ENSG00000253947	AC008705.2	NA	ENSG00000253947
ENSG00000253065	AC008705.1	NA	ENSG00000253065
ENSG00000254192	AC011365.1	NA	ENSG00000254192
ENSG00000248965	AC011389.1	NA	ENSG00000248965
ENSG00000279752	AC011389.2	NA	ENSG00000279752
ENSG00000288615	AC034199.2	NA	ENSG00000288615
ENSG00000285914	AC022440.1	NA	ENSG00000285914
ENSG00000212529	AC024561.1	NA	ENSG00000212529
ENSG00000287814	AC011407.1	NA	ENSG00000287814
ENSG00000287003	AC008674.1	NA	ENSG00000287003
ENSG00000286350	AC091393.2	NA	ENSG00000286350
ENSG00000280068	AC138965.2	NA	ENSG00000280068
ENSG00000250820	AC138965.1	NA	ENSG00000250820
ENSG00000285476	AC139491.7	NA	ENSG00000285476
ENSG00000287579	AC139491.8	NA	ENSG00000287579
ENSG00000286634	AC146507.3	NA	ENSG00000286634
ENSG00000286713	AC113348.3	NA	ENSG00000286713
ENSG00000285891	AC113348.1	NA	MSANTD5
ENSG00000285978	AC113348.2	NA	ENSG00000285978
ENSG00000250999	AC136604.2	NA	ENSG00000250999
ENSG00000249876	AC010285.2	NA	ENSG00000249876
ENSG00000249412	AC010285.1	NA	ENSG00000249412
ENSG00000285865	AC010285.3	NA	ENSG00000285865
ENSG00000286128	AC022413.2	NA	ENSG00000286128
ENSG00000249287	AC091874.2	NA	ENSG00000249287
ENSG00000248761	AC091874.1	NA	ENSG00000248761
ENSG00000250222	AC008443.4	NA	ENSG00000250222
ENSG00000248514	AC008443.3	NA	ENSG00000248514
ENSG00000286644	AC008443.7	NA	ENSG00000286644
ENSG00000247049	AC008443.1	NA	ENSG00000247049
ENSG00000286310	AC008443.6	NA	ENSG00000286310
ENSG00000248103	AC008443.2	NA	ENSG00000248103
ENSG00000274525	AC008443.5	NA	ENSG00000274525
ENSG00000285578	AL035696.4	NA	ENSG00000285578
ENSG00000287265	AL365272.1	NA	ENSG00000287265
ENSG00000286364	AL512308.1	NA	ENSG00000286364
ENSG00000287293	AL357054.5	NA	ENSG00000287293
ENSG00000286324	AL033381.3	NA	ENSG00000286324
ENSG00000285603	AL035693.1	NA	ENSG00000285603
ENSG00000286512	AL031768.2	NA	ENSG00000286512
ENSG00000287903	AL359852.2	NA	ENSG00000287903
ENSG00000232999	AL133351.2	NA	ENSG00000232999
ENSG00000228365	AL133351.1	NA	ENSG00000228365
ENSG00000288612	AL133351.4	NA	ENSG00000288612
ENSG00000274855	AL133351.3	NA	ENSG00000274855
ENSG00000228793	AL033523.1	NA	ENSG00000228793
ENSG00000270477	AL033523.2	NA	ENSG00000270477
ENSG00000270504	AL391422.4	NA	ENSG00000270504
ENSG00000238158	AL391422.3	NA	ENSG00000238158
ENSG00000233068	AL391422.2	NA	ENSG00000233068
ENSG00000260604	AL590004.3	NA	ENSG00000260604
ENSG00000254821	AL136309.3	NA	ENSG00000254821
ENSG00000237716	AL136309.2	NA	ENSG00000237716
ENSG00000285424	AL162718.1	NA	ENSG00000285424
ENSG00000287761	AL162718.3	NA	ENSG00000287761
ENSG00000285694	AL162718.2	NA	ENSG00000285694
ENSG00000260673	AL034376.1	NA	ENSG00000260673
ENSG00000284823	AL356747.1	NA	ENSG00000284823
ENSG00000288548	AL035653.1	NA	ENSG00000288548
ENSG00000285717	AL162719.1	NA	ENSG00000285717
ENSG00000287497	AL031123.4	NA	ENSG00000287497
ENSG00000288046	AL031123.5	NA	ENSG00000288046
ENSG00000287002	AL589644.1	NA	ENSG00000287002
ENSG00000285771	AL139095.5	NA	ENSG00000285771
ENSG00000232234	AL355499.1	NA	ENSG00000232234
ENSG00000285216	AL355499.2	NA	ENSG00000285216
ENSG00000234763	AL359378.1	NA	ENSG00000234763
ENSG00000276019	AL161437.1	NA	ENSG00000276019
ENSG00000285759	AL138885.3	NA	ENSG00000285759
ENSG00000285763	AL358777.3	NA	ENSG00000285763
ENSG00000287920	AL022098.1	NA	ENSG00000287920
ENSG00000207419	AL022724.1	NA	ENSG00000207419
ENSG00000287593	AL022724.3	NA	ENSG00000287593
ENSG00000234427	AL022724.2	NA	ENSG00000234427
ENSG00000286316	Z93020.1	NA	ENSG00000286316
ENSG00000285639	AL133259.1	NA	ENSG00000285639
ENSG00000286281	AL353152.2	NA	ENSG00000286281
ENSG00000286277	AL009177.1	NA	ENSG00000286277
ENSG00000287626	AL021978.1	NA	ENSG00000287626
ENSG00000218073	AL021407.2	NA	ENSG00000218073
ENSG00000272341	AL137003.1	NA	ENSG00000272341
ENSG00000287347	AL133405.2	NA	ENSG00000287347
ENSG00000286631	AL133405.1	NA	ENSG00000286631
ENSG00000287359	AL138740.1	NA	ENSG00000287359
ENSG00000287559	AL136305.1	NA	ENSG00000287559
ENSG00000286885	AL138824.1	NA	ENSG00000286885
ENSG00000287138	AL022726.1	NA	ENSG00000287138
ENSG00000287614	AL158198.2	NA	ENSG00000287614
ENSG00000286590	AL132775.1	NA	ENSG00000286590
ENSG00000287483	AL132775.2	NA	ENSG00000287483
ENSG00000287404	AL451080.1	NA	ENSG00000287404
ENSG00000286368	AL031767.2	NA	ENSG00000286368
ENSG00000286954	AL033539.2	NA	ENSG00000286954
ENSG00000251830	FO393410.1	NA	ENSG00000251830
ENSG00000286633	AL160400.1	NA	ENSG00000286633
ENSG00000285801	AL133268.4	NA	ENSG00000285801
ENSG00000286933	AL022170.1	NA	ENSG00000286933
ENSG00000272558	U91328.2	NA	ENSG00000272558
ENSG00000272462	U91328.1	NA	ENSG00000272462
ENSG00000272810	U91328.3	NA	ENSG00000272810
ENSG00000282988	AL031777.2	NA	ENSG00000282988
ENSG00000287050	AL021917.1	NA	ENSG00000287050
ENSG00000285571	AL513548.4	NA	ENSG00000285571
ENSG00000287966	AL590062.1	NA	ENSG00000287966
ENSG00000285849	AL021918.4	NA	ENSG00000285849
ENSG00000286652	AL021918.5	NA	ENSG00000286652
ENSG00000285703	AL021918.3	NA	ENSG00000285703
ENSG00000287674	AL009179.2	NA	ENSG00000287674
ENSG00000287252	AL009179.1	NA	ENSG00000287252
ENSG00000276302	AL021997.2	NA	ENSG00000276302
ENSG00000273712	AL021997.1	NA	ENSG00000273712
ENSG00000287804	Z98745.2	NA	ENSG00000287804
ENSG00000286819	Z98745.1	NA	ENSG00000286819
ENSG00000287279	AL121932.2	NA	ENSG00000287279
ENSG00000225173	AL662890.1	NA	ENSG00000225173
ENSG00000244349	AL662791.1	NA	ENSG00000244349
ENSG00000277661	AL662791.2	NA	ENSG00000277661
ENSG00000227206	AL645937.2	NA	ENSG00000227206
ENSG00000284656	AL645937.4	NA	ENSG00000284656
ENSG00000230598	AL645937.3	NA	ENSG00000230598
ENSG00000277881	AL645927.1	NA	ENSG00000277881
ENSG00000225864	AL645939.1	NA	ENSG00000225864
ENSG00000227758	AL645939.2	NA	ENSG00000227758
ENSG00000272236	AL645939.4	NA	ENSG00000272236
ENSG00000285761	AL645939.5	NA	ENSG00000285761
ENSG00000270896	AL645939.3	NA	ENSG00000270896
ENSG00000285799	AL645929.2	NA	ENSG00000285799
ENSG00000278104	AL669914.3	NA	ENSG00000278104
ENSG00000275856	AL669914.2	NA	ENSG00000275856
ENSG00000278773	AL669914.4	NA	ENSG00000278773
ENSG00000252228	AL669914.1	NA	ENSG00000252228
ENSG00000286301	AL662873.1	NA	ENSG00000286301
ENSG00000272540	AL662797.1	NA	ENSG00000272540
ENSG00000288473	AL669830.1	NA	ENSG00000288473
ENSG00000271581	AL671883.2	NA	ENSG00000271581
ENSG00000285647	AL671883.3	NA	ENSG00000285647
ENSG00000288587	AL645933.3	NA	ENSG00000288587
ENSG00000256851	AL663061.1	NA	ENSG00000256851
ENSG00000263020	AL662899.2	NA	ENSG00000263020
ENSG00000285565	AL671762.1	NA	ENSG00000285565
ENSG00000284829	AL662884.2	NA	ENSG00000284829
ENSG00000286974	AL662884.5	NA	ENSG00000286974
ENSG00000285085	AL662884.4	NA	ENSG00000285085
ENSG00000284954	AL662884.3	NA	ENSG00000284954
ENSG00000285064	SMIM40	NA	ENSG00000285064
ENSG00000287089	AL138889.3	NA	ENSG00000287089
ENSG00000220643	AL031577.1	NA	ENSG00000220643
ENSG00000286550	AL591002.1	NA	ENSG00000286550
ENSG00000228559	AL033519.4	NA	ENSG00000228559
ENSG00000219023	AL033519.3	NA	ENSG00000219023
ENSG00000218749	AL033519.2	NA	ENSG00000218749
ENSG00000287458	AL033519.5	NA	ENSG00000287458
ENSG00000212579	AL033519.1	NA	ENSG00000212579
ENSG00000285888	Z85996.2	NA	ENSG00000285888
ENSG00000287891	Z85996.3	NA	ENSG00000287891
ENSG00000286105	AL353579.1	NA	ENSG00000286105
ENSG00000286672	AL096712.2	NA	ENSG00000286672
ENSG00000200706	AL033518.1	NA	ENSG00000200706
ENSG00000219273	AL035555.2	NA	ENSG00000219273
ENSG00000212586	AL035555.1	NA	ENSG00000212586
ENSG00000287678	AL031778.1	NA	ENSG00000287678
ENSG00000269387	AL365205.4	NA	ENSG00000269387
ENSG00000268745	AL365205.3	NA	ENSG00000268745
ENSG00000206977	AL365205.2	NA	ENSG00000206977
ENSG00000287363	AL096814.2	NA	GUCA1ANB
ENSG00000288010	AL035587.3	NA	ENSG00000288010
ENSG00000287825	AL035587.2	NA	ENSG00000287825
ENSG00000288564	AL355385.2	NA	ENSG00000288564
ENSG00000287055	AL359813.1	NA	ENSG00000287055
ENSG00000287266	AL359813.2	NA	ENSG00000287266
ENSG00000219470	AL355802.1	NA	ENSG00000219470
ENSG00000252218	AL355802.2	NA	ENSG00000252218
ENSG00000287562	AL109615.4	NA	ENSG00000287562
ENSG00000286417	AL133334.1	NA	ENSG00000286417
ENSG00000236466	AL035670.1	NA	ENSG00000236466
ENSG00000287485	AL451166.1	NA	ENSG00000287485
ENSG00000286811	AL353138.1	NA	ENSG00000286811
ENSG00000287137	AL391538.1	NA	ENSG00000287137
ENSG00000286405	AL132799.1	NA	ENSG00000286405
ENSG00000212532	AL365219.1	NA	ENSG00000212532
ENSG00000288014	AL121969.1	NA	ENSG00000288014
ENSG00000288614	AL031178.1	NA	ENSG00000288614
ENSG00000288646	AL031178.2	NA	ENSG00000288646
ENSG00000271367	AL034374.1	NA	ENSG00000271367
ENSG00000271338	AL591034.1	NA	ENSG00000271338
ENSG00000287745	AL359380.1	NA	ENSG00000287745
ENSG00000286723	AL021368.5	NA	ENSG00000286723
ENSG00000287598	AL512427.2	NA	ENSG00000287598
ENSG00000287679	AL355347.1	NA	ENSG00000287679
ENSG00000266680	AL135905.1	NA	ENSG00000266680
ENSG00000285976	AL135905.2	NA	ENSG00000285976
ENSG00000262651	AL513043.1	NA	ENSG00000262651
ENSG00000212229	AL591004.1	NA	ENSG00000212229
ENSG00000286680	AL713998.3	NA	ENSG00000286680
ENSG00000287557	AL713998.4	NA	ENSG00000287557
ENSG00000285838	AL646090.2	NA	ENSG00000285838
ENSG00000286564	AL593844.1	NA	ENSG00000286564
ENSG00000288088	AL606923.2	NA	ENSG00000288088
ENSG00000287300	AL080275.1	NA	ENSG00000287300
ENSG00000237643	AL365226.1	NA	ENSG00000237643
ENSG00000287939	AL096709.1	NA	ENSG00000287939
ENSG00000287380	AL589935.3	NA	ENSG00000287380
ENSG00000285963	AL035467.2	NA	ENSG00000285963
ENSG00000285844	FO393414.3	NA	KCNQ5-DT
ENSG00000229852	AC019205.1	NA	KHDC1-AS1
ENSG00000229862	AL121972.1	NA	ENSG00000229862
ENSG00000223967	AL603910.1	NA	ENSG00000223967
ENSG00000285401	AL109897.1	NA	ENSG00000285401
ENSG00000271945	AL355612.1	NA	ENSG00000271945
ENSG00000286340	AL356776.2	NA	ENSG00000286340
ENSG00000262048	AL078601.2	NA	ENSG00000262048
ENSG00000231533	AL391840.1	NA	ENSG00000231533
ENSG00000287811	AL391840.3	NA	ENSG00000287811
ENSG00000261970	AL391840.2	NA	ENSG00000261970
ENSG00000285586	AL132875.3	NA	ENSG00000285586
ENSG00000287816	AL133475.1	NA	ENSG00000287816
ENSG00000288071	AL591135.2	NA	ENSG00000288071
ENSG00000272129	AL359715.3	NA	ENSG00000272129
ENSG00000279022	AL359715.4	NA	ENSG00000279022
ENSG00000233967	AL359715.1	NA	ENSG00000233967
ENSG00000260645	AL359715.2	NA	ENSG00000260645
ENSG00000286875	AL121977.2	NA	ENSG00000286875
ENSG00000287705	AL139232.1	NA	ENSG00000287705
ENSG00000287294	AL035694.1	NA	ENSG00000287294
ENSG00000288021	AL450338.2	NA	ENSG00000288021
ENSG00000238628	AL133211.1	NA	ENSG00000238628
ENSG00000286278	AL136096.1	NA	ENSG00000286278
ENSG00000286871	AL139090.1	NA	ENSG00000286871
ENSG00000288009	AL353135.2	NA	ENSG00000288009
ENSG00000219240	AL353692.1	NA	ENSG00000219240
ENSG00000287789	AL158136.1	NA	ENSG00000287789
ENSG00000285961	AL590814.1	NA	ENSG00000285961
ENSG00000288101	AL359987.1	NA	ENSG00000288101
ENSG00000287683	AL591519.1	NA	ENSG00000287683
ENSG00000288085	AL356094.2	NA	ENSG00000288085
ENSG00000252249	AL391336.2	NA	ENSG00000252249
ENSG00000287578	AL034348.1	NA	ENSG00000287578
ENSG00000287397	AP002528.1	NA	ENSG00000287397
ENSG00000287499	AL357139.2	NA	ENSG00000287499
ENSG00000202283	AL591387.1	NA	ENSG00000202283
ENSG00000288084	AL590608.1	NA	ENSG00000288084
ENSG00000287616	AL357522.1	NA	ENSG00000287616
ENSG00000286084	AL096794.1	NA	ENSG00000286084
ENSG00000284999	AL591518.1	NA	ENSG00000284999
ENSG00000286562	Z98742.4	NA	ENSG00000286562
ENSG00000287044	AL139106.1	NA	ENSG00000287044
ENSG00000286511	Z95118.2	NA	ENSG00000286511
ENSG00000286691	AL590009.1	NA	ENSG00000286691
ENSG00000287268	AL050350.1	NA	ENSG00000287268
ENSG00000271789	AL080317.1	NA	ENSG00000271789
ENSG00000272356	AL080317.2	NA	ENSG00000272356
ENSG00000286616	AL008730.1	NA	ENSG00000286616
ENSG00000281613	AL365214.2	NA	ENSG00000281613
ENSG00000286914	AL365214.3	NA	ENSG00000286914
ENSG00000288560	AL360015.1	NA	ENSG00000288560
ENSG00000287728	AL049695.1	NA	ENSG00000287728
ENSG00000231912	FO393415.2	NA	ENSG00000231912
ENSG00000219758	FO393415.1	NA	ENSG00000219758
ENSG00000287097	AL590550.1	NA	ENSG00000287097
ENSG00000287933	AL357141.1	NA	ENSG00000287933
ENSG00000285446	Z84488.1	NA	ENSG00000285446
ENSG00000287253	Z98880.1	NA	ENSG00000287253
ENSG00000286339	Z99496.1	NA	ENSG00000286339
ENSG00000253194	AL137009.1	NA	ENSG00000253194
ENSG00000287100	AL078600.1	NA	ENSG00000287100
ENSG00000286540	AL096854.1	NA	ENSG00000286540
ENSG00000287992	AL357513.1	NA	ENSG00000287992
ENSG00000287258	AL512283.2	NA	ENSG00000287258
ENSG00000287818	AL512283.3	NA	ENSG00000287818
ENSG00000285652	AL591428.1	NA	ENSG00000285652
ENSG00000285691	AL445259.1	NA	ENSG00000285691
ENSG00000285941	AL133257.1	NA	ENSG00000285941
ENSG00000286299	AL121938.1	NA	ENSG00000286299
ENSG00000286215	AL356534.1	NA	ENSG00000286215
ENSG00000287731	AL035603.1	NA	ENSG00000287731
ENSG00000255330	AL096711.2	NA	ENSG00000255330
ENSG00000237115	AL139805.1	NA	ENSG00000237115
ENSG00000286663	AL513524.1	NA	ENSG00000286663
ENSG00000286438	AL591115.1	NA	ENSG00000286438
ENSG00000288529	AL035699.1	NA	ENSG00000288529
ENSG00000287413	AL449363.2	NA	ENSG00000287413
ENSG00000286887	AL355881.1	NA	ENSG00000286887
ENSG00000287974	Z84486.1	NA	ENSG00000287974
ENSG00000232310	AL078590.2	NA	ENSG00000232310
ENSG00000287094	AL049552.2	NA	ENSG00000287094
ENSG00000286313	AL360178.1	NA	ENSG00000286313
ENSG00000288054	AL360178.2	NA	ENSG00000288054
ENSG00000272189	AL024508.1	NA	ENSG00000272189
ENSG00000286646	AL121933.2	NA	ENSG00000286646
ENSG00000201807	AL121933.1	NA	ENSG00000201807
ENSG00000230533	AL356234.2	NA	ENSG00000230533
ENSG00000283265	AL356234.3	NA	ENSG00000283265
ENSG00000287393	AL591468.1	NA	ENSG00000287393
ENSG00000272446	AL158850.1	NA	ENSG00000272446
ENSG00000226571	AL592429.2	NA	ENSG00000226571
ENSG00000287820	AL050338.2	NA	ENSG00000287820
ENSG00000236013	AL357146.1	NA	ENSG00000236013
ENSG00000286452	AL355596.2	NA	ENSG00000286452
ENSG00000270983	AL589674.1	NA	ENSG00000270983
ENSG00000287084	AL355337.1	NA	ENSG00000287084
ENSG00000276680	AL109755.2	NA	ENSG00000276680
ENSG00000285598	AL023283.1	NA	ENSG00000285598
ENSG00000288551	AL023806.5	NA	ENSG00000288551
ENSG00000288056	AL023806.4	NA	ENSG00000288056
ENSG00000287976	AL445123.2	NA	ENSG00000287976
ENSG00000287473	AL359382.2	NA	ENSG00000287473
ENSG00000235168	AL078581.3	NA	ENSG00000235168
ENSG00000281021	AL078581.4	NA	ENSG00000281021
ENSG00000233330	AL078581.2	NA	ENSG00000233330
ENSG00000202343	AL078581.1	NA	ENSG00000202343
ENSG00000285889	AL355312.4	NA	ENSG00000285889
ENSG00000285991	AL355312.5	NA	ENSG00000285991
ENSG00000238594	AL355497.3	NA	ENSG00000238594
ENSG00000287914	AL078582.2	NA	ENSG00000287914
ENSG00000237312	AL358134.1	NA	ENSG00000237312
ENSG00000288520	AL357075.4	NA	ENSG00000288520
ENSG00000286553	AL357075.2	NA	ENSG00000286553
ENSG00000287260	AL357075.3	NA	ENSG00000287260
ENSG00000275419	AL357075.1	NA	ENSG00000275419
ENSG00000287092	AL589693.1	NA	ENSG00000287092
ENSG00000285797	AL512658.2	NA	ENSG00000285797
ENSG00000271265	AL355297.2	NA	ENSG00000271265
ENSG00000271551	AL355297.3	NA	ENSG00000271551
ENSG00000270487	AL355297.1	NA	ENSG00000270487
ENSG00000286482	AL117344.2	NA	ENSG00000286482
ENSG00000285642	AL139330.1	NA	ENSG00000285642
ENSG00000287591	AL360169.3	NA	ENSG00000287591
ENSG00000285159	AL627422.2	NA	ENSG00000285159
ENSG00000285492	AL356417.3	NA	ENSG00000285492
ENSG00000286533	AL078604.4	NA	ENSG00000286533
ENSG00000287656	AL591069.1	NA	ENSG00000287656
ENSG00000287558	AL109933.5	NA	ENSG00000287558
ENSG00000233342	AL139393.2	NA	ENSG00000233342
ENSG00000286498	AL132982.1	NA	ENSG00000286498
ENSG00000286805	AL138716.1	NA	ENSG00000286805
ENSG00000285610	AL590286.2	NA	ENSG00000285610
ENSG00000285553	AL137182.1	NA	ENSG00000285553
ENSG00000285564	AL031121.2	NA	ENSG00000285564
ENSG00000285726	AL031121.3	NA	ENSG00000285726
ENSG00000235538	AL078602.1	NA	ENSG00000235538
ENSG00000285858	AL137005.1	NA	ENSG00000285858
ENSG00000286573	AL136225.1	NA	ENSG00000286573
ENSG00000288584	Z97205.3	NA	ENSG00000288584
ENSG00000288648	AL139190.1	NA	ENSG00000288648
ENSG00000287550	AL450345.2	NA	ENSG00000287550
ENSG00000287877	AL133538.1	NA	ENSG00000287877
ENSG00000287824	AL627443.3	NA	ENSG00000287824
ENSG00000276643	AL627443.2	NA	ENSG00000276643
ENSG00000280991	AL121956.6	NA	ENSG00000280991
ENSG00000280850	AL121956.5	NA	ENSG00000280850
ENSG00000287189	AL121956.7	NA	ENSG00000287189
ENSG00000286760	AL022069.3	NA	ENSG00000286760
ENSG00000287690	AL023775.2	NA	ENSG00000287690
ENSG00000285730	Z94721.3	NA	ENSG00000285730
ENSG00000284825	AL121935.1	NA	ENSG00000284825
ENSG00000284914	AL121935.2	NA	ENSG00000284914
ENSG00000286674	AL121935.3	NA	ENSG00000286674
ENSG00000287297	AL356123.1	NA	ENSG00000287297
ENSG00000287594	AL356123.2	NA	ENSG00000287594
ENSG00000285212	AL009178.3	NA	ENSG00000285212
ENSG00000235994	HGC6.3	NA	ENSG00000235994
ENSG00000287056	AL606970.5	NA	ENSG00000287056
ENSG00000280665	AL513210.2	NA	ENSG00000280665
ENSG00000225879	AL513210.1	NA	ENSG00000225879
ENSG00000285917	AL109924.4	NA	ENSG00000285917
